days_past_due,outstanding_amount,number_of_contacts,previous_late_payments,promised_payment_amount,broken_promises,months_on_book,last_payment_amount,further_delinquency
119,8476.14817612412,5,2,339.1591480708827,0,49,852.7847102373604,1
21,4934.2715351531615,4,3,2154.405970758895,0,46,401.2465188054061,0
158,4637.120014601441,6,2,0.0,1,35,37.44252754561302,1
13,2169.289796839515,2,1,1038.4899638054028,1,20,1062.4082826407896,0
162,3267.8846893109367,4,1,326.3586605691203,0,18,536.4448885822877,1
4,4067.306953143442,5,4,740.3328897478576,1,8,338.99221474631315,1
156,5196.380150569301,0,0,1485.006608221782,0,23,739.4703766764505,1
102,9794.88814251051,2,3,1349.4673729789772,1,54,220.26372072061616,0
59,100.0,5,1,801.0524772212716,1,45,218.65650648309597,0
128,9034.80282823284,1,1,865.1634418408869,2,47,385.8293393753414,1
27,1964.3720644214425,3,1,1114.1545671379104,2,51,571.8064365201278,1
69,4686.440469668641,2,0,69.15776806739825,0,59,317.56047232359106,0
25,2826.8064306151955,4,1,470.6578318040299,0,23,667.8964546685825,0
131,10562.83072839699,8,5,817.3081828005926,0,25,707.328538735871,1
97,3500.1266871022867,0,2,1002.68763309147,0,41,492.0912923543713,1
25,6564.343779887634,2,0,775.6694647614437,0,36,440.5405337914247,1
148,6719.800034828704,6,0,1128.9718572504414,1,3,754.0396581094238,1
162,1519.9797496383212,4,3,1500.7950147709328,2,18,678.6712931285455,1
154,4709.688943584678,2,0,1180.5462515340732,1,29,178.66200679753445,1
126,8612.97878932115,2,2,1250.0103948244423,3,51,866.6485781706183,1
133,2380.295567471052,3,1,509.5314739001837,0,54,731.2895676826225,1
9,7486.896828443804,5,2,113.91244923394083,1,24,338.89772450483633,0
116,4006.760086097216,1,2,1210.7807919912616,1,29,7.329192955925748,1
178,8490.962069109812,3,1,1371.8394915173756,1,54,586.9157842557792,1
134,10242.49082566757,3,2,1317.341204532954,1,12,568.3805384546619,1
60,100.0,1,1,1042.136638844978,0,41,579.3035849416374,0
172,985.5947296730578,2,4,1552.2456303713154,1,33,914.1325564182268,1
121,3684.471158810714,4,3,328.41042749535984,1,13,491.2823987011128,0
139,9396.273262532844,1,0,881.3294957207204,1,14,615.9533985737297,0
175,6597.398164003829,2,3,1337.4455976191944,0,34,668.7901921965247,0
108,1265.7452030865609,1,2,0.0,1,26,366.5220173365226,0
108,7036.7609763274895,2,2,971.8634329839048,2,55,733.2715583661089,0
131,2258.795802194637,2,5,640.1973680649115,1,54,908.2160753973046,1
76,7611.595802646068,3,3,1198.847718075895,0,8,375.72080037859695,0
30,6616.894992061972,1,1,1393.0891927185023,0,28,0.0,0
21,2245.6645567255027,3,1,1354.307659327858,0,58,262.16365498864275,0
156,4802.136699434316,0,1,923.4571571739098,1,38,519.6704241633086,1
161,8674.051284767766,2,1,668.6946190641542,3,7,27.551768609884903,1
163,100.0,3,0,710.7104535414514,0,52,343.48687074009695,1
34,5903.326421356146,2,0,1140.3497030611738,1,29,509.5504772448675,1
41,1679.3020343490734,2,0,1285.49843230326,2,29,692.5079352676876,0
51,4951.4371722535725,3,4,1587.902960663697,0,30,795.1239106266671,0
175,6373.28671057184,3,4,547.5540780317883,3,43,605.521379743466,1
82,11039.506921785023,3,1,958.83837992471,1,57,448.71399080012526,1
58,4921.106657485939,1,1,973.5448517810488,1,42,378.9817743335232,0
75,9396.576977665778,2,2,955.4916671954292,1,45,483.5481112228989,0
23,2478.505439752983,1,2,1134.389295284603,2,32,740.5310213542599,1
176,3514.939811049569,0,0,1100.012972532592,1,19,659.2857948254891,1
128,6761.175787546049,2,0,589.6024150133405,1,54,508.68771305359866,0
150,5605.283145220885,5,5,470.5789648069965,0,50,895.920696932734,1
17,4014.743354518094,5,1,1258.907305621084,0,6,401.6083910372273,0
69,3933.456662936943,2,2,540.5567499274151,2,43,826.8856309316791,1
108,8999.883667755501,5,2,1455.8341516006797,1,42,368.03545984980246,1
139,4134.67348691728,1,4,620.7764839421977,0,44,167.1824049677635,0
94,1937.4520378517088,5,2,812.6760599156706,1,41,522.5421414973047,0
15,2435.3731272268365,4,1,686.0682842555831,1,38,0.0,1
91,7009.703407044849,2,1,1680.1433582850275,0,7,411.84497829211006,1
163,11769.567353637362,8,1,1936.7797348573115,2,18,741.8104199766863,1
33,3428.051950106048,1,0,1015.6224544128924,0,31,737.2927273166204,0
125,11445.876576070288,2,3,692.2116597484334,0,5,901.6383811186404,1
16,4967.477697320527,3,1,743.5559954104195,0,6,288.78745944688467,0
162,4160.563310061095,3,0,1427.625013733072,1,19,179.48541280965213,1
66,2269.168785104744,3,2,882.327205208632,3,42,696.5840613317681,1
168,4405.95859925255,3,1,1649.6997684539583,0,36,276.58381219667325,1
156,2731.578079543884,3,3,948.1412908250612,0,14,564.9809505564215,1
47,2490.8575279679485,3,1,1611.1121734206226,0,10,192.3962182862892,1
167,100.0,2,2,920.979998344887,2,48,363.7007483960251,1
148,10298.35005394884,3,2,544.7188641222587,0,40,351.9294265985469,1
124,8193.157824601934,7,1,238.9092621558574,1,28,495.8997562975858,1
2,5814.801102867485,4,2,1261.6795935912492,0,51,465.727131717052,0
87,4567.952114947757,2,3,305.8894288353522,1,40,566.5429776900622,0
128,4983.259106699608,4,0,1555.441239497005,1,10,567.0806317783436,1
67,2669.2732133228847,3,2,489.9334168639277,0,21,641.8810239280992,0
4,1598.4455000463036,3,1,1236.685228492192,0,3,398.185760126713,0
153,7152.242339692724,1,3,1806.8488010890444,0,12,646.2430897300559,1
47,4213.331914723221,2,2,1428.5976908604955,1,5,809.3297905722654,0
38,5977.207139086672,0,1,796.2545781778031,0,26,151.00484965341298,1
143,100.0,1,2,2163.3968214888555,3,27,201.26325691832704,1
21,4053.7135940759904,3,1,1728.0867305647057,3,10,711.7427770252843,1
57,1539.9205866876591,6,2,1484.6501251120765,1,50,736.8906745068065,1
117,6452.167257034808,2,2,990.0178444917044,0,38,402.1116199144298,1
46,7985.833557731557,4,2,734.6549375375932,0,13,680.9523635712089,0
142,9379.098167641456,2,1,2163.3968214888555,1,26,385.1269708381884,1
145,3113.0608011624245,5,2,970.9731298298514,1,48,493.7524878808034,1
39,1616.302723902893,2,1,706.6728788341804,0,27,493.49594766129405,0
137,3744.219176083197,6,2,903.862732334317,0,53,535.8346894317376,1
99,2902.061233958863,1,4,460.5053471189178,1,41,916.6408391696276,1
77,6293.700128439312,3,3,661.3247898948855,1,47,1207.1210458803457,0
115,791.6531236222936,4,0,1178.774561192774,2,8,89.79231863676671,1
134,100.0,2,1,1134.8177395937842,1,23,329.89361905558474,1
151,3960.655107927877,4,4,1194.2081946026808,0,40,291.7578549133207,1
91,7179.518193198272,0,1,420.26224313003047,0,54,913.635623938696,1
98,1917.6299267281413,1,2,1249.171174355098,1,21,856.9191089615,1
120,7547.339886819227,5,2,775.5475172990202,1,56,767.2803195811864,0
46,6096.013202080801,3,2,1217.1265389434368,1,1,381.8654671814932,0
38,9640.386760218122,5,2,1720.5917042846268,2,2,563.7929117230211,0
142,2593.236000688732,5,3,1648.9653716409266,1,25,23.515641127685853,1
100,180.58439960941269,2,2,1398.0083038496916,1,55,719.1486345232597,1
72,6795.625280645326,2,0,1019.4307531998847,2,40,617.3346579354984,1
35,5839.623613534281,3,2,1022.8357182705486,0,12,361.04942962176256,0
147,5607.494021583558,3,3,719.607505772372,0,44,734.1120903510747,0
30,1856.5168872371523,2,4,1365.879162836016,2,37,439.94952657863024,1
78,7325.451821976991,2,2,534.4533237276322,2,16,0.0,1
84,3099.7225787747857,1,2,202.5622883757377,1,12,883.3745123915578,0
113,5606.181436029896,0,3,806.4845234274738,2,12,1020.044032206382,1
25,3621.295664747175,2,4,184.11243871589875,1,7,90.18696188812794,0
168,6063.144770853007,0,2,602.6709928005532,1,38,580.114455064521,1
88,1414.608646055031,6,1,1252.99718449311,4,9,947.2899572391618,0
14,6499.03492173798,2,0,0.0,0,26,103.2651174311212,0
154,6972.767778571829,3,2,1047.7513079508951,1,38,0.0,1
102,5347.934474848092,3,2,1271.400126715945,2,16,429.0476282875032,1
150,9931.69017560508,6,4,1473.5329938097009,0,17,526.7085199465204,1
176,5621.480962437141,0,4,619.3071918416233,1,47,886.2541797214922,1
83,7756.261280110006,2,2,247.44089324197196,0,22,1184.9073802384164,1
110,5277.250393397142,2,3,37.435869031172615,1,37,702.3371984234794,0
178,7488.1965920141665,0,3,1258.95281718754,1,45,0.0,1
131,400.0870530157263,3,2,728.1800957769922,1,39,635.8191001171004,1
170,5098.83439212526,3,0,706.266569792716,0,2,457.71090298582936,1
19,1619.1939116049152,3,2,974.0142235010596,1,39,787.1519941108013,0
28,5421.281586835354,2,3,1594.2538306723136,1,19,0.0,0
173,6152.578130030219,4,2,0.0,0,40,777.8685259994218,0
71,7422.492839137563,3,4,702.8769802995397,1,46,974.8014264593864,0
63,6469.729779216744,1,0,1396.1970834521844,0,23,566.2978440893834,0
73,3989.4411056685785,2,1,1267.6556115401531,0,38,850.4081882120151,0
124,2739.213534917569,3,0,937.2640560987792,0,3,735.324546893093,1
119,100.0,4,0,1901.1441162720664,2,22,0.0,0
121,5206.557733551656,1,0,1098.090280416416,2,41,548.9347199598217,1
19,8413.585142927102,3,3,297.6938658934116,0,8,601.1595450840938,0
175,5325.180399944584,4,1,695.4995724149805,2,38,181.1028759830944,1
142,4745.744926315366,1,1,1794.5951793319518,2,18,594.4501024762488,1
120,5429.171865648232,5,1,1073.754663044627,0,48,6.64080656916633,0
166,3836.87180017071,3,1,1341.0439375696076,1,29,506.9558263499992,1
61,5584.903657521664,3,1,1777.66083605724,2,29,633.6868478720414,1
164,3785.109016062226,2,3,2163.3968214888555,1,50,1207.1210458803457,0
168,2303.355802935257,2,3,382.28509646526913,1,56,228.8829365074356,1
30,4774.104216074254,3,2,944.053802917635,0,31,721.9468047768607,0
9,4708.6911781559975,1,6,1077.418417319861,0,48,134.7448637373414,0
64,10625.510261378862,4,3,1091.8233087346755,2,35,844.5831202885172,0
161,2582.930020993666,4,1,1428.4506129783522,0,31,484.5735666041729,1
120,4521.674887945992,0,4,1547.8095232132216,0,37,671.7538802013828,1
52,4230.004020915438,3,5,1081.3050090362674,0,29,228.3990055163117,0
89,3656.951502258677,5,2,994.5014262536856,0,59,661.5072131684045,0
142,6539.315717319954,6,1,179.6115659101364,4,38,322.70262856953946,1
53,11713.889053472652,4,2,795.406784888734,3,18,462.08040167873673,1
78,4037.518409988172,1,2,1617.1192726853642,0,28,166.83846021682103,1
41,6547.683474858615,1,1,522.6975681480952,1,51,393.5859174651006,0
68,100.0,1,1,1521.8375186344906,3,26,582.4462677675664,1
8,3819.4114100479055,4,2,384.5708342814445,1,45,494.5612723002485,0
2,9665.7234188366,1,3,1267.7846848796887,1,38,871.129611711943,0
105,4835.0588196560575,3,2,1139.3855385777415,0,53,326.91830675151414,1
125,6507.020045027875,1,5,606.9031969709245,0,38,979.0997403388516,0
110,3131.746591612433,5,2,0.0,1,14,397.6499798214466,1
86,5772.671575569396,4,2,1055.0357696854126,2,38,989.5173826823363,1
169,9898.328740358244,7,3,968.4770884446992,1,38,599.6318188393403,1
120,1519.751113192693,2,3,1377.21251727632,2,44,1119.4302283975262,1
127,11559.627515527369,4,4,1132.1427708216197,0,53,547.6316230057574,1
16,362.1674543178742,4,1,446.33974443070906,0,30,30.853929387966502,0
62,3543.494469543475,1,3,389.3822976484941,1,54,428.7221093644705,1
113,2492.248445661244,2,2,2068.4867124424945,1,27,497.914897446708,0
176,4182.617054698269,4,2,991.1922134723218,1,14,989.1009799740276,1
158,2453.291374027776,2,1,866.358974809763,4,10,0.0,1
12,2225.841009521154,2,3,855.7248012539385,1,33,228.853138648779,1
35,1439.7601834651375,2,1,1183.1643293695624,0,56,565.8137988367049,0
11,6932.160885668662,3,3,1152.9483259021697,2,57,594.2720965325805,0
64,4286.126012178259,1,1,311.15393270498794,0,30,875.1600725741935,0
50,3501.468740901477,1,1,377.6144376252343,0,42,0.0,0
149,5846.770731746483,1,2,1786.4007519035445,0,58,285.8791745151916,1
69,516.0934667283209,3,6,1176.7119684359889,3,1,752.981726310229,0
48,5919.117631899038,2,3,648.7608620559337,1,19,481.33996515381006,0
20,4718.691796936262,5,2,269.76062937593736,0,48,712.6708541133635,0
101,4810.886509912317,4,0,620.590708379209,2,19,460.8173367169906,1
172,6557.500252720835,6,3,293.5638056507315,0,40,811.1740428007413,1
161,9930.572026380476,2,2,617.3061902962502,1,5,301.47747773052305,1
137,5968.924225864576,4,2,1223.4517016344394,0,25,424.8430156174908,1
68,4400.376476585652,5,3,1534.8478803556766,1,52,483.702715547534,1
35,1452.0668372721966,4,0,889.4720853449846,1,33,282.54267863257166,1
65,100.0,6,4,611.2037860240871,1,56,534.7390694628409,0
8,5383.652501488587,5,1,728.2515950651986,1,57,369.09864297575473,0
45,1221.099979457398,3,2,585.4587508265595,1,55,594.7165542835663,0
87,100.0,4,4,0.0,1,21,579.5221476947199,0
175,3947.388730702228,3,1,712.5147254594862,1,31,276.85082410908,1
168,5718.445207285634,3,0,1078.5868330169303,0,52,664.947905360129,1
76,7232.911449607824,2,0,1226.058694856637,1,14,573.0302794911044,1
76,8183.752140813567,3,4,1966.455349269884,0,52,323.1691364504402,0
174,7627.136490785146,3,3,1035.9793024632766,0,31,762.7445173727616,1
47,7707.725088812202,3,3,1356.7731591019055,0,16,534.2367240927606,0
15,595.789962234041,4,2,782.3233764166431,0,40,821.9522356152914,0
105,4551.213087779726,4,1,953.9543952188528,0,25,925.658113645918,0
147,6739.506699783838,2,6,1194.107480067948,2,54,171.41671022149075,1
26,5139.123845435902,2,2,1169.330754756283,0,5,1005.7943311272456,0
52,4534.552170252498,3,5,1838.6458727455197,4,25,665.5562303086806,1
93,5084.270059736927,2,1,1190.8844426984012,4,31,593.1089486776759,1
150,5736.601994627451,2,1,2128.199577295327,2,15,294.19522644479514,1
21,4769.318883693018,0,1,805.3413100182896,2,10,601.8858817725519,0
51,2461.1619277728,4,3,0.0,2,39,0.0,0
38,100.0,1,3,1903.531409932408,0,51,169.15156308811032,0
20,4387.918515586273,3,2,777.9042955859375,0,41,0.0,1
157,5172.448262915823,2,3,1221.8742154828888,2,41,458.3130461893946,1
178,5139.738744427825,3,4,1903.0710939386156,1,12,907.592199123758,1
132,7858.763190746634,3,2,609.1643541053029,1,59,578.0808719236383,1
55,8391.818903068779,1,0,1019.8306594714186,1,14,677.8728843216104,1
92,4687.931588692271,5,1,1134.2682987813478,0,26,430.38123221619367,1
28,4709.405490509574,3,2,1238.6118045480544,2,58,503.4234052899912,0
4,6719.385798711952,4,3,2163.3968214888555,2,7,0.0,0
150,6279.645138553926,4,6,1075.4296744577782,1,3,815.9792592086206,1
76,3672.325394595997,2,3,775.9687478252391,1,26,653.0938632935818,1
173,6977.041508416327,3,3,1563.649033675296,0,54,734.8554541003505,1
67,4560.8767731515545,1,1,351.9850708374332,1,2,603.2992616485584,1
86,4624.667783899317,1,3,2047.903496289145,0,32,362.4384457714452,0
162,6300.841385265921,1,1,1024.6309454641323,1,39,653.8607334036546,0
91,4096.500140770229,4,1,638.691748915949,2,13,410.79564097768935,1
105,5284.017522470011,3,6,935.6864126505106,0,44,475.5140528343215,1
2,5892.632919324647,5,2,0.0,1,2,840.2370942626887,0
72,7451.535678398631,2,1,110.97486560136385,0,11,802.6104826192327,1
87,7244.421740825826,7,0,813.5689448820694,3,37,356.7236835786488,1
166,5801.13343030499,6,2,1332.6268331207148,4,57,613.0888175866237,1
6,100.0,6,1,280.1085949596616,1,36,823.1493882398875,0
153,5730.052459163608,3,1,748.5916686844242,2,47,58.121818343877976,1
145,6193.657786837732,3,3,1295.227095137506,3,18,534.4289579913134,1
61,6802.786541391134,3,1,1303.8398314208396,4,58,534.8351029776265,1
12,2131.9251118038555,2,1,699.6765016409618,2,15,0.0,1
6,100.0,5,1,1348.8774276006338,1,23,211.829586254174,0
27,7418.510032351,2,3,893.9002367011617,2,14,132.5930187242801,0
136,1326.4202196111291,4,1,1042.5049557029156,0,59,461.3406205403464,0
124,8666.508632953446,0,2,801.5550076870766,0,30,564.1303336548335,0
106,3264.0443425735098,2,3,1326.2752903567489,2,9,74.66778331436518,1
93,1918.4811249442917,8,4,1056.943161044839,0,51,285.16593933834514,0
109,6048.865917607959,3,3,725.6295146999371,1,56,442.5651638104033,1
99,6848.52825501316,2,1,1141.4735473792132,1,34,1051.5152738549511,1
168,6669.734066226733,2,3,1640.8602468998306,0,25,330.69242195467484,1
142,6504.831217807732,1,1,0.0,1,47,482.8471991973668,1
35,2876.629078240101,3,0,1124.7414738085165,0,46,595.0525253778857,0
176,419.270611138415,2,2,452.0134428344586,1,23,1021.137816836791,1
84,3831.006814102648,2,2,352.2899551661617,3,58,546.1937294245664,1
56,1562.876635953534,3,0,16.454557800946418,2,11,1034.356908738424,0
177,6297.64605469831,5,1,1138.888940757524,0,6,46.53691447085282,1
141,7622.74343245124,1,1,1219.7281861596157,1,52,716.9169466460673,1
49,5518.089950356407,3,2,1575.0959329191403,1,11,257.92243587709106,0
46,4997.1655566817535,4,1,789.7135364205831,1,45,425.3909737330084,0
113,4068.702264464805,4,3,1834.165146985434,1,52,366.622005103707,1
136,7941.047808616386,5,0,1070.5475832015495,1,12,178.64705405840726,0
43,100.0,5,0,547.0113806638462,1,32,830.1123956414399,1
148,1381.5468800095264,0,5,1078.6580705164652,1,40,202.08819820515885,1
124,10480.199908200757,4,3,151.40810612648488,1,51,304.24213606926503,1
97,1235.121887588999,3,2,1122.7614017324645,1,12,429.3264611113053,0
90,6593.110497410234,2,5,829.2173505355778,1,17,297.5754396040636,1
39,7210.370324950762,3,5,1832.337448853016,0,53,587.4419407526732,1
85,100.0,4,1,492.9770878247367,0,59,0.0,0
177,100.0,5,1,0.0,1,51,228.4736243546779,1
62,8794.1430217907,5,3,634.6659739491755,1,27,271.90247083981103,1
106,2081.169004235778,2,1,827.502072200966,2,46,239.97933860320387,1
107,2163.1051407055384,4,2,0.0,2,30,912.3724222326144,0
54,3437.371554952648,1,2,334.08548382117306,1,9,368.9300003458467,0
126,2088.553870462048,6,0,1272.0391269069146,1,2,353.5750590224193,1
9,6578.803036033488,5,2,938.5295840622956,1,25,552.8262369598256,1
88,1453.88732282948,4,1,1916.7814342879733,0,58,805.3851030739919,0
37,100.0,1,5,727.0819850288658,2,44,305.5317494060945,0
49,8469.069551572353,2,1,2163.1985267770733,1,22,575.8332293696782,0
41,1601.267701421088,3,5,758.7361639348626,0,17,115.81474432617568,0
17,2743.943699999211,5,2,528.9000272152455,2,28,595.9933239932208,0
88,7489.573803867363,1,1,490.8856687029824,0,48,487.7111571495933,0
21,5210.731665264839,0,0,144.12630832697698,1,36,184.03688516574744,0
51,8337.023775831001,2,2,1575.7260478392836,2,51,0.0,1
59,7535.426314960199,2,0,403.7497790935827,1,38,857.96026395863,0
167,3639.70806302463,4,4,1827.7093363035333,0,31,774.0240045159737,1
41,8065.759647458051,1,4,1348.6971349351163,1,12,658.4222125144836,1
39,5503.319443379168,1,1,1209.2835304161083,0,12,888.0081970489607,0
141,3204.836273928965,3,0,1198.6656866771768,1,20,661.0720066193445,0
11,5871.204868905543,5,4,1157.4553846517697,1,49,218.5824408395311,0
147,1071.6124404725192,2,5,533.5407988776485,3,13,559.6604539293498,1
139,7501.543107426172,1,2,1248.7793149712254,1,46,957.2241165938548,1
77,7112.356365043418,3,3,632.2371288101901,0,12,338.07697053234256,0
127,5361.075324451509,3,3,1143.1387780163195,1,37,410.0577586825688,1
46,100.0,1,4,1083.037489937963,0,36,615.0185764832738,0
45,8463.214361355345,3,3,928.0752436547236,2,53,954.0064367714942,1
2,6311.278052772375,1,3,997.837656673833,0,33,701.933555870915,0
168,4931.124959366345,4,1,941.0595382577824,0,27,243.6636743026973,1
108,4458.000562462879,2,2,1110.6061342177145,0,10,532.1104313399499,0
19,3389.8423180831905,1,1,1315.572701126242,0,13,530.8423153344528,1
76,3966.5877124396343,3,0,21.840908150970108,1,40,695.3479830785741,0
72,7307.650078685418,3,2,813.18485626475,1,52,86.96380055289472,1
109,3449.821871332938,5,4,583.1398198628058,0,50,95.93299205083925,1
12,4177.093571610762,3,5,1602.5621214892626,0,38,467.6914982478248,0
161,4617.220171079487,2,0,1299.6707383066955,0,53,493.98576700732,1
45,4699.408216339816,2,4,438.40297572758,1,4,245.38022299092265,0
