months_to_maturity,total_relationship_value,number_of_products,satisfaction_score,number_of_complaints,months_since_last_interaction,age,tenure_months,monthly_average_balance,desertion_flag
8,29630.58960610604,4,7.987738780631227,1,2,18,32,0.0,0
2,35582.767603925764,5,10.0,0,3,36,35,6170.676651111426,0
22,1000.0,4,6.503233276334859,1,1,29,37,20114.212009261355,0
13,15277.52629353699,4,8.410599806784031,1,4,47,23,4342.306801610426,0
21,1000.0,1,9.915407156766223,0,1,55,28,6944.5503794,0
16,48850.28492907882,4,5.213894357952635,0,0,38,19,1569.749632906207,0
2,74562.97912546448,3,6.282928154154474,1,3,23,26,11280.267704411668,0
11,83203.23555872985,5,9.45251147535895,0,4,43,30,8040.930573617778,0
10,62443.53386237723,2,8.346650216903566,1,1,58,42,7878.485397665569,0
15,21098.10976404293,2,6.954269467521533,1,1,43,30,6264.573351915848,0
17,1000.0,1,4.236782625091946,0,1,38,31,12856.69578973224,0
8,1000.0,3,4.40412372849436,0,3,25,30,14861.17250133747,0
18,11930.522682365045,1,6.093642354926535,0,1,57,26,9973.150870857597,0
23,23334.20905892976,3,5.39437849045321,1,2,43,22,3078.8665936487514,0
9,45207.5450602524,3,5.441134633991935,1,2,36,28,10956.44904353035,0
8,19575.07345619095,2,3.3341813790610084,1,1,32,43,18590.590227988927,0
14,60169.27681004784,1,4.286930608296581,1,0,41,25,6810.178293002329,0
18,43031.79491601582,5,5.23782634929543,0,2,18,34,17873.785095275816,0
22,50316.371352230766,4,7.234697254768956,1,1,18,24,10736.714561834682,0
20,84207.51658013614,3,6.311949759979162,1,2,29,18,8623.844837909919,0
20,14593.047973988898,1,7.116916983740134,1,3,51,38,6526.599215246437,0
21,62561.13734877105,2,7.029971145814841,0,2,27,36,13262.987225044202,0
12,49580.8031457178,1,3.598831683660856,0,0,38,31,6937.471623285342,0
19,39995.41157090914,4,9.12745290473605,1,3,43,31,8647.84195825754,0
14,76557.6896259788,3,8.466083967208988,0,2,34,24,7255.769556768081,0
17,76370.42463671022,1,7.085465949200868,1,4,18,31,8058.310728393619,0
21,21605.27612034716,2,5.941131283401149,1,4,47,28,5930.170181516245,0
3,44535.182484262274,4,9.720282185354227,0,4,74,23,12445.230952581229,0
23,58436.35047752196,2,4.968417537716915,0,4,21,36,10107.854887563377,0
7,41809.79755932246,3,8.958226799112476,1,0,54,34,4409.189303565921,0
17,67550.63996863394,2,5.262752507868509,1,2,18,29,5907.561652767307,0
12,58435.76053730826,3,9.63270780480781,3,1,56,34,3057.451325234304,0
9,104976.83721068036,4,7.929187317571119,0,3,18,29,15672.71220760738,0
15,4091.6259221063738,2,8.790245113032931,0,2,42,27,10978.901191795008,0
18,46326.92030757808,3,7.424145143946342,2,1,40,37,9615.452794501398,0
21,22744.92465463427,2,7.893925669761594,0,4,53,29,8035.232032383441,0
13,68123.22366317132,3,7.062437921008687,0,2,56,29,8522.46871316513,0
21,1484.843298633663,3,4.966944521405603,1,1,35,34,11239.489398296904,0
8,60389.3813067466,4,9.18829463862193,1,0,30,35,13765.46073455273,0
14,31098.547059549768,2,6.468125741079263,0,1,31,25,16835.05103744058,0
8,27975.144016369577,1,7.195102462610419,1,3,35,30,14975.948391978734,0
14,6605.053893779383,3,3.826751340038443,1,1,43,36,12686.984021036136,0
7,36047.72161396981,5,6.6451635925775605,0,1,43,40,0.0,0
23,82535.01590872777,3,7.794244034948522,2,1,31,25,11697.405106423394,0
12,49244.339494115615,3,10.0,1,3,47,28,17739.160797488097,0
11,68830.41253623423,3,6.870253663204523,1,1,49,31,12918.532768837891,0
22,99939.25465898824,3,6.314967460346306,0,1,74,38,10601.09013294112,0
22,57912.66754467727,2,5.682038373524827,0,2,59,26,1651.350377615092,0
11,33236.01283812978,1,5.73148559112199,1,2,47,36,6014.095953383412,0
22,64017.5664554837,1,10.0,0,1,36,31,802.5290372724721,0
13,33671.11561057124,3,4.870561365513428,0,1,18,28,7043.28297381122,0
18,34867.31950108492,3,6.171257083006706,0,4,18,32,6574.849301890661,0
2,4403.216011430457,2,9.846959164869098,2,1,51,34,10144.507573372764,0
21,77787.72473253177,1,9.305343701618384,1,2,40,34,9837.087401250848,0
15,38419.92273051682,2,10.0,1,2,25,22,10166.24083310925,0
20,55462.94737447586,3,9.145753390382923,1,1,37,23,11058.452726247106,0
18,18921.14214180081,4,7.489969305446774,0,6,31,33,16306.421138585887,0
15,63078.42889146417,2,8.239523536477819,0,3,37,26,21813.237403391227,0
19,27141.762855947487,5,4.9766984094487015,1,2,25,32,13095.872220895188,0
23,45748.73834894527,2,6.7993584524165325,0,3,49,26,15825.784424819123,0
12,76334.78093717378,4,5.069215925824175,0,2,35,27,10752.080638303354,0
13,73722.77936697588,2,9.8599449354825,0,1,54,34,9796.107937653009,0
22,49339.097824491786,3,4.062738249400367,1,3,35,31,10157.25287248363,0
11,1000.0,2,6.508367360244471,0,5,41,43,11622.679378964482,0
5,120476.40845107357,4,4.90028463900992,0,2,37,27,10416.643944122532,0
1,102375.76910819409,2,9.017293449246466,0,0,30,30,14290.737827321613,0
3,71680.24474664895,4,7.339919741871055,0,2,18,39,12088.00581307936,0
22,27403.88655227088,1,6.940485797850646,0,0,58,35,13252.505939297504,0
19,46592.23514894106,1,4.637108462748683,2,2,51,36,4525.916473348171,0
23,33697.38710670449,4,9.8522007215908,1,0,28,30,6794.703726829262,0
7,87915.67817289165,3,5.142066299534312,0,0,51,32,11364.912337553586,0
12,57875.08672555501,3,6.189981657319817,1,1,18,31,2789.421919457448,0
15,26475.08424920501,5,6.9914606420956895,1,3,41,33,1931.7830460669195,0
5,35877.34702625654,2,8.074314024086426,0,2,39,20,11902.907322546762,0
15,83635.64427709713,4,6.423535714020328,0,5,56,38,17991.536072984072,0
8,98002.93540461434,3,9.873801647395776,1,1,48,32,7617.966756243757,0
10,95849.94690458736,7,7.111005954688363,2,1,21,24,4975.279551412223,0
16,72710.96195161932,3,10.0,2,3,49,32,9491.400196936307,0
8,42421.2539359209,2,5.160134797608582,0,2,51,21,8509.943058384819,0
1,1000.0,2,8.05612174474404,1,2,53,34,0.0,0
12,58914.80071424665,2,5.522098376171584,0,1,33,33,5943.299704673171,0
5,49945.137234676986,5,6.687746722416716,2,2,73,25,5011.197437788117,0
3,54199.46288964061,3,4.33534565281232,0,2,39,43,17007.24076066286,0
1,51616.920410996194,5,9.74961433201721,2,2,42,24,9756.550899842416,0
4,10212.135141525288,5,9.74852245300148,0,1,27,18,1845.246387197176,0
8,66722.25670553558,1,9.451770584470406,1,1,73,22,6729.528108040318,0
3,68966.4894209555,2,8.923347923090326,0,2,21,27,7314.94508036064,0
10,70470.16346178978,2,10.0,1,3,29,27,6406.673731049723,0
2,78397.3101072016,4,7.423061589643535,1,1,62,31,8333.169699110636,0
11,68121.54934764869,3,10.0,0,1,32,30,17009.831128589827,0
10,37699.11765383268,5,6.980280901712651,0,3,36,28,9951.352200593145,0
21,47874.89456251729,2,8.220540231611224,0,1,34,30,9459.248257786676,0
14,52733.746017601305,2,8.646934517385043,0,0,52,28,13026.463478260774,0
7,53230.98347319856,5,3.3740926703820566,0,1,47,34,9414.940022326842,0
2,79946.52967915189,6,6.774588914774584,1,0,49,25,6751.778753062492,0
9,69310.06259067473,3,6.556339218685935,0,0,65,32,8710.98366399729,0
16,112320.3031870986,3,6.950016269556142,1,1,50,25,7490.09036012085,0
13,116194.06939654016,3,5.564234292613891,0,1,46,22,15926.673014590862,0
9,52389.48747841775,2,7.330596818062096,0,1,47,27,11893.794713925628,0
20,1000.0,5,7.713795588315866,1,3,54,24,21600.780552381977,0
4,87104.973983818,3,4.99074633893542,0,0,24,33,8791.912126874618,0
22,33788.70983038837,2,7.075061028559343,1,4,41,31,11372.848185684572,0
10,25955.482345069795,4,6.503386803275302,2,1,60,26,14271.506599573924,0
22,38046.641750319,2,9.410970789460327,0,1,18,32,6524.0165133399205,0
12,36600.70859556181,2,8.15733356249632,0,3,40,25,10243.874163893452,0
17,68368.09430316178,4,5.461391316431856,1,0,47,25,12741.604709279036,0
14,3216.926626213237,2,8.95569163799258,1,0,33,26,19909.110356929104,0
14,17668.377626251953,1,6.897227302478449,0,3,23,26,10492.903689367402,0
2,60294.7566259225,2,7.126317961854787,0,0,40,26,16395.575470886935,0
21,68688.32091239924,5,5.152534599723865,1,4,61,25,5842.647760800004,0
20,69246.24934808037,3,7.404436336782564,1,2,34,36,7193.128975022713,0
11,26388.911632001036,1,8.88941971883739,0,3,27,29,7578.651660219633,0
16,20652.0305220128,4,6.518774439955855,0,4,43,29,19453.080668454146,0
19,34800.95498636242,4,10.0,1,0,18,35,15098.51826075415,0
23,57196.18256854175,5,8.806132331368518,1,2,29,34,12409.589406778568,0
6,94564.3210781765,3,5.331186966921303,0,0,27,36,15367.206534196886,0
19,1000.0,3,7.522866064450535,1,1,56,28,2662.2709390709733,0
5,43378.13729124901,4,4.246707348894136,1,2,46,24,8609.77495114944,0
4,10019.64676924389,2,5.06745458969843,0,2,47,29,11561.01809648412,0
15,1000.0,4,3.519448370069142,3,2,32,23,5124.821389675008,0
4,79008.6993603445,2,3.787880189993343,0,3,41,31,387.9992043420989,0
20,66338.73723498016,3,6.407389167889549,0,2,54,24,4053.2449661164137,0
10,63483.005478417865,4,6.620327408212172,0,2,51,30,11866.89302085944,0
22,77630.7751919298,4,7.454398743147596,1,1,26,22,13478.241269337794,0
3,35608.43309701592,1,5.207057985526533,0,0,28,26,9909.527959832778,0
5,37020.87450999415,3,8.667496922965922,2,2,50,24,4269.181051213698,0
6,115571.91850167722,3,6.572555768629835,0,0,37,27,6658.300150567923,0
21,42602.86837221277,3,7.620431440830136,0,3,46,27,10291.095040315691,0
22,72053.96339162273,2,2.2874808575098986,2,5,43,23,9359.877637211632,0
8,50191.44622889945,2,7.006031666890684,0,1,37,29,21813.237403391227,0
7,1000.0,1,8.574309078450213,0,3,51,33,12132.733833180411,0
21,1000.0,2,2.4473025865122557,0,1,19,24,8273.082331082227,0
10,32630.473401802858,5,7.065942272818,0,4,37,28,11784.66121219165,0
6,81683.03755009967,4,5.4217897957061165,1,1,22,35,20280.046004579664,0
14,73648.7496990801,4,10.0,1,3,36,32,7151.434377190366,0
4,77422.31492672101,5,4.425670459525945,1,5,38,25,12317.272002167156,0
13,20388.614631910543,2,10.0,0,2,40,23,13636.88282375292,0
20,98476.1747036694,5,9.584541110765937,0,1,44,29,9506.177067198088,0
17,21053.20099440847,2,7.2271745358262836,0,2,39,31,10128.572050742025,0
23,56384.73196009906,3,4.128848862060763,1,3,25,31,0.0,0
7,49689.4313027679,3,6.082381740137572,0,3,30,36,14608.305416618638,0
4,44783.78539056241,1,8.37239785213091,0,4,38,32,9828.78391493343,0
14,90157.7641488682,3,7.220584355687878,0,0,32,30,10461.820664129868,0
3,28846.684395021184,3,4.803014892007338,0,3,27,35,6111.4978543408215,0
5,9511.84232864216,3,9.215044446840594,1,1,38,31,18467.06427752112,0
16,50599.864586192576,2,6.807922812336761,0,0,45,26,1880.323148319276,0
23,38005.1979714042,5,7.565417096828646,1,0,53,31,3006.6330250562714,0
20,120476.40845107357,4,8.98958071677314,2,3,55,29,10775.543281548114,0
4,70295.22429319925,4,8.764494918310458,1,3,34,41,10748.955050120288,0
2,37719.78274344127,4,9.160022051894549,1,4,56,26,3764.047967613782,0
18,18316.652924387403,5,8.397247218051477,0,1,35,34,14198.728890931216,0
19,1000.0,1,5.660710744168572,0,6,74,20,6787.60855183178,0
19,19243.42742787701,4,6.915395787040016,0,0,38,31,10900.847274406444,0
17,53448.25315277395,3,9.699136132590876,0,0,35,31,10984.327470216513,0
14,92819.85954784308,5,4.302149571013489,2,2,32,24,12544.180101599535,0
19,83650.67427163757,2,4.743960378212353,1,2,24,35,11932.907019613654,0
22,56872.84494939138,2,8.082455567695071,1,2,66,25,7528.9418296075855,0
13,40304.97002892546,2,6.81954116715942,3,1,55,29,9213.103240348242,0
12,58064.370692364624,3,3.649161463777004,0,0,57,31,9679.780956802886,0
6,34440.860075462726,4,8.3979214269002,0,2,54,28,13395.330084569216,0
21,101550.91987291627,3,7.905842592107253,1,3,54,27,3911.739515838585,0
4,44324.2945617476,2,10.0,1,2,61,28,11927.989816157857,0
19,47409.86425259819,2,7.387520933106462,0,2,34,38,10643.017976836163,0
16,1000.0,1,10.0,0,1,28,34,16406.524862899874,0
13,44136.954604317085,4,8.967223027256487,1,1,48,39,7185.863191147162,0
4,75094.52413894824,6,3.236110323178758,1,1,47,43,18350.75009787636,1
23,17968.322688843644,2,7.061174966816119,0,1,46,22,9441.37599579545,0
17,27478.38996521561,4,6.871532910305605,1,1,40,22,0.0,0
23,73781.33053200995,3,6.82189638601656,0,2,31,31,11225.180716520235,0
1,5700.283294458401,1,5.271499783084794,2,3,43,23,7991.719641980389,0
18,81734.03022625756,4,8.603794931110041,1,6,30,33,9497.51311519882,0
20,34035.683294806935,3,6.311603725493539,1,3,27,24,11977.294855576238,0
17,38342.95338526392,2,9.351751386519869,3,2,44,31,15173.484277937983,0
15,16283.647846232176,2,9.05788884470078,0,2,28,31,21813.237403391227,0
11,61341.387812836496,3,6.522388642107118,0,3,53,38,4346.804234227748,0
22,120476.40845107357,4,5.786830704476,0,1,23,27,15997.40775509247,0
13,73444.91718381896,3,5.883255465841962,0,4,52,23,11818.01616385876,0
1,24071.44214178393,2,7.053904610395302,0,1,18,38,2931.775621319748,0
17,84068.61756474429,5,7.644403493979009,0,0,24,41,14212.082226482084,0
6,40499.61362197252,2,6.103773408994754,0,1,64,33,18332.785153392106,0
4,91234.54944282676,6,6.170055107539935,0,1,60,25,6652.6606635267935,0
20,74200.2920649309,3,7.570426011522878,0,1,22,27,7809.344507827685,0
16,1000.0,1,9.066213707721738,0,1,41,22,19647.99520149603,0
15,19877.611011349178,2,7.486516567087084,2,5,21,26,10071.660491130093,0
15,78331.55668506169,3,6.944230635526835,1,1,50,32,9401.26964724496,0
6,54549.718164350525,4,7.47427515397522,1,0,44,34,804.4637379200212,0
15,19287.32156876448,3,3.408202697184476,0,3,39,25,7029.086925209047,0
14,30992.31453518562,1,6.5364389441952735,1,1,32,27,6386.186931231536,0
11,1000.0,1,4.486683161723551,0,1,51,23,17728.91340626795,0
7,47348.80137420812,3,5.9095554830855965,0,2,45,24,3583.801510838992,0
9,116320.69178047292,2,5.170255516094383,1,2,18,18,10920.200948016454,0
16,74148.00172196978,3,5.143102914420974,0,2,39,24,9507.112979895392,0
5,115712.5100356527,3,5.029858522719225,0,2,26,28,4309.166136382269,0
20,76471.91269369941,3,10.0,1,2,42,30,21813.237403391227,0
10,80824.38030058076,1,6.887067637821512,1,2,39,33,17645.155519751344,0
18,109222.36063235073,1,9.40880478811242,0,3,42,30,10545.576649616358,0
3,61317.8977802668,3,8.52130948021379,0,2,48,33,19717.580109535786,0
13,44383.18035479359,3,8.376911195448034,0,2,22,33,3318.173287633942,0
11,80979.72549866037,3,8.087561820203746,1,1,41,33,13491.31100767931,0
17,93615.20711365654,4,10.0,0,1,56,26,0.0,0
22,35601.06071863373,2,7.855045127392561,0,0,52,18,2690.6429341838075,0
13,28352.927529799123,5,3.439156151840015,0,1,32,22,3153.348488874859,0
6,54165.680972926406,2,6.651601829491682,1,0,43,32,13295.858397987406,0
17,74944.96600794986,1,4.907429231311127,0,0,29,23,7892.805695941822,0
13,73942.73145984685,4,4.199994317793637,2,2,50,38,11858.422800679376,0
19,7274.971994372026,2,7.863299006325854,1,1,29,23,8944.97724500787,0
21,107348.18201189964,5,2.851386273848326,0,1,18,30,7019.332064904436,0
19,30765.052118094485,3,7.217290155460517,1,2,51,30,6838.525255006116,0
10,42048.05009334262,3,3.704917224798504,0,4,68,27,13084.94680504424,0
3,22920.369200365407,4,6.649125919716364,1,3,54,27,14589.248817169557,0
14,120476.40845107357,2,8.553107548534062,1,1,59,29,3369.0406801225527,0
19,57262.12010863902,4,5.693993820789,0,2,24,36,16629.14605660714,0
5,24470.74757955305,1,4.634737849377965,0,1,55,31,3277.9242184393897,0
5,75917.70649887338,3,6.3188596926073215,0,1,55,36,5482.951059603075,0
20,73074.073379301,1,8.23858486121532,0,4,49,37,14070.84332209478,0
17,44368.189292603485,1,7.606840731103432,1,0,19,31,1803.1268637188405,0
21,75218.2013835015,2,6.856696013287564,0,4,56,30,8194.225479129896,0
10,25241.24117507407,2,5.326705012808114,0,3,52,39,10394.907206764829,0
5,35212.45175152243,2,6.1860966708000085,1,0,39,39,18933.65688563398,0
4,1000.0,3,8.379354873554282,3,2,34,28,10388.95171208454,0
6,10281.46747341312,2,6.732559489848323,0,2,54,20,9329.931995726422,0
4,104228.92417012058,3,7.484064239286861,0,0,20,25,6595.775092586413,0
7,99242.85883166944,2,6.27966311663134,1,2,32,37,14517.12754423778,0
7,51973.65945946887,2,4.739700153798284,0,1,67,31,12565.77930136466,0
18,99887.94341569512,3,10.0,0,1,26,37,10728.85821341223,0
3,45197.76540175085,2,8.56831350095392,1,2,65,18,14379.653148859288,0
1,42697.69092296276,2,7.554603786882291,0,1,34,31,8202.673191130802,0
4,51695.31945396669,4,6.671215656648624,1,5,31,37,9928.090306597973,0
6,46252.35214029304,2,9.843377106619238,1,3,55,30,12939.945490512077,0
9,43544.110293194586,4,5.407008278052901,0,4,48,36,7035.52795529552,0
22,84301.94321448659,2,8.339622672359932,1,2,70,19,7749.241032423995,0
14,54504.069618686095,3,7.075596363905052,1,1,35,33,14688.46894146912,0
12,71374.45293301414,1,6.474979180175077,0,0,31,25,10018.597270596614,0
20,80941.41575831993,2,6.445087870285096,0,2,43,25,15932.374018360792,0
4,61645.573869642,3,9.611666333877046,2,5,35,33,13407.003339408597,0
21,20891.860222752835,2,3.257499722030455,1,2,54,28,688.2977554590489,0
12,9414.02333107884,1,10.0,0,4,49,35,7055.7760543447785,0
10,54463.419044219154,3,9.047625311735072,1,3,44,33,8197.352977176311,0
22,44862.31085525196,3,7.0747876636513,1,3,73,27,6691.912660538257,0
7,52621.74286760365,4,6.5258284849048165,2,4,18,29,7495.73421276089,0
3,49518.378822542414,2,6.978954672688359,0,2,35,36,14363.481076774293,0
23,120476.40845107357,2,7.969235716360487,1,1,38,36,20046.397487809307,0
14,10093.21233075986,3,9.46882923274362,0,3,55,29,18433.874828547647,0
10,1000.0,3,7.967793107493693,0,1,50,24,10564.389927968035,0
16,59971.30500558829,3,7.555921704741114,0,1,27,30,10290.102867103076,0
16,38707.32336235415,3,7.05293625184308,0,4,22,29,15863.671726315104,0
22,59482.03609189854,4,3.3135806923950666,1,1,29,38,16023.692006822615,0
10,67516.49066852004,4,3.679974363961589,0,2,36,38,14602.495115878844,0
13,88523.14085536692,2,9.20070224312001,0,3,61,27,6238.019691172132,0
6,4783.225388481849,2,7.944701101752713,0,5,49,28,8172.136897725717,0
12,33298.46306428511,4,8.654787374411915,1,3,24,38,12694.558332062372,0
9,62862.83776642292,4,8.618036449442032,0,3,34,23,12560.359636318488,0
13,73113.9078706168,3,8.226146318482183,0,4,58,26,13258.025274984217,0
4,115803.48650865158,3,8.737643284818471,1,5,37,32,11128.82663702194,0
11,78671.11913341601,4,5.288713828340814,3,3,56,35,7420.00516525828,0
20,48296.34212341168,3,8.132641807308728,0,1,45,31,7945.414041680618,0
18,23286.92741172015,3,7.905758899508577,0,1,49,29,7660.638834101027,0
11,33071.30441842943,4,9.646006876151793,0,1,68,18,11667.127129516004,0
21,32218.915311286804,2,2.2874808575098986,1,2,39,28,7175.854261981394,0
4,69657.00885541282,4,10.0,0,1,25,27,9283.664353009492,0
18,57709.92336757491,1,8.695001731922892,1,2,30,32,11492.662586746106,0
1,10290.512874734632,4,7.512486759221423,0,0,40,36,0.0,0
7,36922.95592728701,2,5.094658937484674,1,2,40,27,21813.237403391227,0
6,76326.42660354261,5,6.4166729784897125,1,0,31,28,10947.382873648863,0
15,60549.87064922177,3,7.693730186619547,0,1,60,37,4542.168712961917,0
18,67059.33848038311,4,10.0,0,1,41,42,7399.479339937413,0
11,61487.651301717895,3,10.0,1,2,49,34,11317.215345349348,0
20,98792.92203826578,2,8.237403408271096,0,0,18,28,19710.07973706013,0
15,57081.291914731104,3,8.461419017589261,0,3,18,29,6695.446810738693,0
16,38419.31606387906,4,7.397694666946246,0,2,30,27,107.98428548274568,0
7,22527.348765993185,4,4.968175072601349,2,4,51,23,9691.937634988408,0
21,57488.28374629135,2,5.434616141747141,0,2,18,30,9359.992810212778,1
10,1000.0,2,8.929203924085625,1,2,24,36,6993.585075602734,0
12,44471.329945018646,2,8.41336963565059,0,2,18,23,14451.080439087928,0
14,43824.80420235968,7,5.767292952464151,1,1,18,35,8013.08139743967,0
5,9065.874391481571,4,5.487391481751208,0,3,46,27,7463.934730090302,0
21,22152.02484032012,3,8.293904608062405,0,3,62,25,13536.731128830776,0
18,74289.72590444723,2,6.397878368989904,1,3,50,21,9826.004790826046,0
5,56921.35247224888,1,5.419767702978012,1,0,44,29,7361.108051414795,0
3,53053.65001121983,3,7.683870126457426,0,2,35,30,3210.692362979098,0
23,59190.42601796068,1,8.352526939779022,0,1,44,35,15115.838074098516,0
