age,income,employment_length,debt_to_income,credit_history_length,number_of_debts,number_of_delinquent_debts,homeowner,default_flag
33,70518.745605093,9.402874829793095,0.0821785364587085,13.144585304370874,0,0,1,0
36,47020.02959053685,5.254727844205671,0.0942983495944642,16.937491660014015,0,0,1,0
48,81308.4944719516,9.20115312885224,0.0546366101281705,7.362231509301944,2,0,1,0
34,42314.47927279165,11.388832830904018,0.2781904052010635,12.689205368303908,6,0,0,0
36,77416.35103726928,12.346985875393957,0.0670768945469627,14.83269904618256,2,0,0,0
42,81462.36053598751,7.913079452286722,0.1472646756539785,12.839787163832918,3,0,1,0
40,25855.48010858895,16.967324624385892,0.2775128526270963,5.743065125779164,1,0,1,0
30,68676.70480177752,10.216879910511876,0.0074848187373728,9.034288615959644,0,0,1,0
33,57110.24317111141,5.081872072726752,0.0505013902394622,10.34234038535254,2,1,0,0
62,52623.93469622263,12.676343776220994,0.223168882095525,8.464013811634285,0,0,1,0
32,61636.88669059078,4.618420682113188,0.1945992798080741,10.242267477113742,2,1,1,0
36,19231.069502356542,8.66647775257187,0.212804424301252,11.285244935652496,2,0,1,0
46,23702.32341037188,11.35496326044462,0.295268675490817,2.31422258455484,2,0,1,0
20,56670.288314369085,11.251555987481714,0.164641518697179,13.788189447587492,3,0,0,0
25,47115.89727568952,5.083112588499942,0.7301821817423801,1.857982723791697,5,3,1,1
25,67200.32930476451,2.90414689349048,0.3099700037970322,9.985728780841516,2,0,0,0
29,41871.32564560249,6.788143520879544,0.3099259328413334,6.257240474109038,3,1,1,1
47,58374.409039728285,2.191763071814294,0.2116538427616443,9.85397113787826,0,0,1,0
34,60196.27480792809,4.44470821699754,0.2812138111114473,10.951600950298088,3,0,1,0
36,61373.61419301077,11.389200488589422,0.0117305324921681,8.51230520734872,0,0,1,0
47,42320.20202155998,9.885473637211724,0.1829916395665487,11.36824726270507,2,0,1,0
35,83259.79191354677,5.94396594714592,0.2727169221703542,11.685233873183492,2,0,0,0
57,55004.54775919233,4.388331880748979,0.3883204368330901,2.7226477445390938,0,1,1,0
20,70712.80450033219,0.5118606696524655,0.1957575965416759,11.955041925981266,2,0,1,0
24,72511.6918735,5.713435467216479,0.1693405475357747,18.10912900773127,0,0,0,0
39,37380.25223028827,1.7379440775722772,0.2519464440613506,19.25022339271294,1,1,0,0
18,75997.74579411966,0.0,0.3360112010506813,16.926800858609077,3,1,1,0
47,60821.61728189508,13.51138263292675,0.3763041691978084,11.735322595851809,4,0,1,0
46,43515.55121265094,8.725031586806832,0.1689740286079532,8.624541399103437,1,0,0,0
36,82145.45944007608,10.823253607517788,0.2010888797233125,5.487525459710543,2,0,1,0
31,42291.081025664185,3.2133462933398835,0.5653145309962379,7.560104246787314,5,1,0,1
19,63875.97427534184,6.076849339643831,0.2313843031904567,15.78660948954371,3,0,0,0
31,34881.16436199694,0.0,0.4202311024850018,1.554882831389853,6,1,1,1
39,10000.0,5.461540108083066,0.0613404993442834,17.068912019296768,3,1,0,0
37,55282.57070932646,7.643410547425904,0.405630101019252,17.17123234135186,3,0,0,0
18,62150.50000861598,5.715029807217704,0.1030442656683778,10.354829077972724,1,0,0,0
23,69746.26326106633,5.527364577738604,0.1932347223401218,12.059948702856987,2,0,0,0
43,81092.41256974638,9.399059271511776,0.1164519606357938,1.5686314707956104,2,0,1,0
50,98345.75937211508,3.842606635492547,0.1894661877208474,13.074234315291111,1,0,0,0
31,36809.28899099023,4.656229407392425,0.2496985719623779,1.2961870749519928,1,1,0,0
42,48663.733643953216,14.894556215008413,0.1389845360797451,12.767529934270202,1,1,0,0
36,104287.7972342216,4.493359499309184,0.3205344969426681,12.374008086698842,3,0,1,0
25,40986.18613169489,6.782594651835498,0.2626205561632245,9.537897100862066,2,0,0,0
47,31055.644414840837,8.340835501932931,0.2744960810949405,11.106126204039718,1,0,0,0
46,36877.45265697935,8.871555017632884,0.276660691116421,17.60302727365487,2,0,1,0
37,43975.59280374234,2.0951819107649,0.3650735309999851,13.189174413808315,1,2,1,0
22,67724.52128209163,9.069311164144748,0.2257285888074101,0.085481166875649,0,0,0,0
44,102854.22068928371,12.215751862982456,0.2294528325009229,4.499118977081715,4,0,1,0
35,56216.3932968216,12.052709994734691,0.2144092883294512,14.5138099464257,3,1,1,0
35,48622.46049605262,7.576645512501679,0.3967366111091494,0.0,2,0,0,0
44,59166.799532373305,10.897921108818691,0.1102573325051315,11.759545333143542,1,0,0,0
47,102354.6000601713,4.236212515714469,0.2289839957057088,6.185259636751491,3,0,1,0
48,72102.66031517899,1.4442808910651197,0.3321973677521846,9.851806714964018,2,1,1,0
32,26566.29866753734,9.394356227611633,0.3156342690671475,3.0419611257316217,5,2,0,1
49,66939.20593768962,2.0018952417966,0.2912828161086163,14.901794142207944,5,0,0,0
50,57696.23342447042,7.777006640023883,0.1787987107665458,2.2161676943597195,2,0,1,0
47,63876.18016662236,13.054547826713724,0.128068143241549,4.939082094367207,2,0,1,0
42,60695.08956583696,1.3860851263688136,0.0641384192621556,9.659626299831418,7,0,0,0
35,75262.84601419314,7.051108502160095,0.3086768964537195,9.67682226823066,1,0,0,0
18,25732.72383386829,4.92378841559834,0.2390198019763465,6.119878089254272,8,0,1,1
23,85152.26225153301,6.7355996711081305,0.2283059546508912,2.324312907878044,2,0,0,0
59,98243.56095325906,5.939217224040917,0.0,5.270832218725818,4,0,0,0
42,31835.464633851,8.76066859432058,0.2081447234462836,18.94633030383541,3,0,1,0
26,50247.74064524136,1.282590481967366,0.0742173633536528,0.7735711790563982,4,3,0,1
33,60478.92764898523,16.038086934122234,0.2889298119293459,7.141424773391238,1,1,0,0
40,72232.03123099367,2.2746604175873006,0.2506826911377817,6.631766704446794,0,0,0,0
37,28196.17353491404,5.253121156966363,0.4158500605916299,6.531025894823859,2,0,1,0
25,26887.212796598356,10.389394680480256,0.1600061272895732,11.569866369631525,0,0,0,0
33,40260.83319728547,5.094823995877596,0.7065614274062639,3.688864589752958,3,0,0,1
35,46322.79593307127,10.178124397535928,0.3550798615055691,7.740665524050131,0,0,1,0
45,82007.85784557459,4.721243696804304,0.3190109645619741,10.1720792213124,2,0,1,0
25,62880.61803958452,2.7134770623434328,0.0,5.692995767409053,1,0,0,0
27,58599.40446383911,9.687868667195067,0.1490855450563099,4.420324158051503,4,0,1,0
24,10000.0,0.0,0.1702021333207969,12.605129787706757,5,0,1,0
40,96973.261379331,8.662540484210906,0.102132995797803,6.724258656264572,3,0,1,0
19,40471.48920536803,1.3432527931239306,0.2201632937340146,8.94784697042406,0,0,1,0
25,90542.6476831026,9.582178417132262,0.2473573537332288,11.206847836566435,3,1,0,0
34,15674.423878978325,2.5665824155735293,0.4932931618607259,1.932138389756236,2,1,1,1
54,38734.82626937444,5.3905829314747775,0.1644170872596487,10.192651388282224,1,0,0,0
39,53700.791750905104,6.232701148568578,0.2544518450146629,9.384833043253868,0,0,1,0
51,61199.257153914135,14.8292831266567,0.1754316518608668,2.9740098191676925,3,0,1,0
47,68958.61465545894,7.815294067662508,0.1993588782628159,16.490034050001086,2,1,0,0
40,28047.60541663087,12.536173300288102,0.2427636325552368,3.92394291040838,1,0,0,0
46,56891.55134944481,3.5694367432617486,0.2490841625492943,6.7825577317559365,2,0,0,0
49,11397.552485452878,13.59234705721672,0.0845502773106881,7.70162108357164,6,0,1,0
18,45400.06656839847,17.09818285805784,0.1564681298434363,2.2484470719039944,0,0,1,0
29,63741.378759532,7.784417274431239,0.2022223463700592,8.886526957940642,2,0,1,0
34,74366.63086388493,16.62209180304953,0.1440717521550776,1.8500365668021936,3,0,1,0
37,69129.96070501291,18.98175153686046,0.1429659487566014,0.1027021201161577,2,0,1,0
60,74250.08884184322,9.077728175049758,0.1748650720358307,2.567761810497916,1,0,1,0
18,29033.875201002127,2.2565837451546606,0.0,4.931529419882279,3,2,1,1
53,77203.01591745093,7.143086628631628,0.1783303913571648,21.190689060909246,1,0,0,0
41,47784.74688536525,1.958240252522005,0.1333388687792429,6.254207372048457,2,0,1,0
32,46714.64270082836,5.327651620791396,0.0,9.274987461711223,6,0,0,0
49,71776.63903083895,7.602164755069312,0.0659445705459335,6.857675087492675,1,0,1,0
43,74496.58746971663,0.6824844834779693,0.3617959684380906,8.051577860822972,5,0,1,0
41,32497.01215919394,11.295340144012426,0.0946827405512244,0.0,4,0,1,0
53,61706.79551589788,2.0320421798299115,0.269659398135469,6.780756144631658,3,1,0,0
25,83445.49919216137,10.840437103058369,0.0,11.077717916993375,2,0,0,0
32,25997.58262343476,13.24041832285943,0.2078612625966544,20.096858055266225,4,0,1,0
48,76468.46369124623,12.23022504444704,0.1610581466717578,1.5135192540613396,1,0,1,0
53,61806.1959841287,9.25073858017678,0.1349684605126925,11.23784640694268,2,0,1,0
35,104213.79452031528,2.869823762223799,0.2603930928680333,13.949527484647708,2,0,0,0
41,72138.85216773275,9.416349750732993,0.1820070847067936,7.465077455370731,2,0,0,0
29,14010.889526602026,4.001299259250157,0.3198909450156781,18.10726254076017,4,0,1,0
45,60348.57905916204,5.44153064044144,0.1943085836589824,2.7577734880848013,1,0,0,0
60,32677.7183813263,5.219737212602983,0.1721396296775165,6.408255701513604,4,0,1,0
59,56136.89550300842,10.46241742372311,0.0255324975876794,6.918736028866877,3,0,1,0
51,52870.46062740912,11.789615170056193,0.2893929281430721,7.589940409370159,1,1,1,0
41,61640.59858776231,2.599712623491299,0.1714952434983381,5.879240041090244,3,0,1,0
33,53121.78753979299,3.898817536752858,0.5056881831021285,0.0,5,2,1,1
37,83173.34046682603,3.441010591696614,0.2552178555057363,9.593579743810698,2,0,1,0
36,59985.61637220481,0.0,0.666794753238139,4.674394220954655,3,0,0,1
58,63641.96491631724,4.6197445585570645,0.2867660141055614,5.105454616514286,0,0,1,0
42,37904.50652716967,12.7793030326249,0.2163776871192854,13.041404794635485,1,0,1,0
35,33361.73779217828,4.270607467819053,0.1644591094419527,10.5578702752614,0,0,1,0
50,43630.49827739663,8.695065905294875,0.2204492041855004,13.533342734455015,1,0,1,0
49,55724.59503875303,10.748756108225423,0.1280594626889589,11.077015546669728,1,0,1,0
18,41846.64523267342,3.985264700400682,0.5285550670135187,0.0,5,3,0,1
51,45432.1937351658,2.6926351353818614,0.332300926870804,13.763553005530374,4,0,0,0
47,58433.38302139685,6.388794230821396,0.2157771311253668,0.0,3,0,1,0
42,74004.43822564578,2.405767409343131,0.20936710323402,17.02151144913994,1,0,1,0
31,64614.23498149925,4.653219518748526,0.3540022185924358,3.4232152876189224,3,1,1,0
48,47717.12937505631,11.18090244342018,0.217405603934302,14.483979916819337,4,0,0,0
45,39905.90278586408,10.359058697530724,0.3693957939617988,5.390059818367926,2,0,1,0
37,49690.614538322814,1.436958664236549,0.2721219047861941,8.88162452811008,2,0,0,0
25,95358.57333679068,3.317508433086193,0.2106739777361612,21.190689060909246,4,0,0,0
35,49329.12748353837,9.852510054140458,0.1271503265633539,11.404487185376542,2,0,1,0
43,100169.460219634,10.93521212033917,0.1677209798684612,12.510228077331725,3,0,1,0
38,36390.790295358354,12.806801799094066,0.125300962179282,5.004269109003556,0,1,0,0
39,63072.982585932376,9.374510565411107,0.1117368083682097,3.70994505155267,2,0,0,0
30,26276.642157681577,5.1474465702821135,0.3976754438939499,2.163409711490773,7,1,0,1
22,77616.13706968444,0.2088507571606488,0.3141863510283779,11.05516864645475,1,0,1,0
45,49580.62897537809,0.0,0.367818537889891,7.797993346313691,3,0,1,0
22,35631.95985016061,7.375121242629508,0.3271085119927288,1.803339326386573,4,3,0,1
47,66596.4612173702,5.597282871966121,0.2954783096695001,13.410206713479978,2,0,0,0
37,28796.58349740112,7.82049351199946,0.2460397439625406,4.725538840544975,2,0,1,0
29,43316.81906566839,1.6538923482338994,0.1010737630678925,9.79252393787058,3,0,1,0
44,62799.64192642707,4.220123543424941,0.3409744807198163,7.525522777135396,3,0,1,0
40,50398.66777417583,2.901669021741291,0.2398229045736942,3.437089715895812,4,2,0,1
44,66280.45204972228,6.344739156248211,0.2302113057296425,7.663571993988964,1,0,1,0
50,75775.08087770894,15.820070091059064,0.0999309883658514,7.647086717883006,2,0,1,0
36,69150.83868009562,7.170191342635376,0.3222393437650575,12.189816729870788,4,0,1,0
46,70323.26045852939,13.823553926199551,0.2422339602131353,12.83762125151916,4,1,1,0
35,80880.5025888476,4.919499233803581,0.1988831382720469,12.181552153211491,1,0,0,0
35,35419.04564703104,3.8176074803858895,0.5550319276231653,0.0,2,4,0,1
40,85958.80387070266,14.889398209092368,0.3602557190681644,16.536439610684106,4,1,1,0
25,73469.45592316461,13.587602743873036,0.2617620814340702,11.91678968388786,3,0,0,0
18,44937.653387588405,16.613138303522746,0.0,8.11418119404393,0,1,1,0
24,54539.86503954831,8.718154169940988,0.2796009970005857,7.050100658936147,2,0,1,0
43,15834.439602398146,5.568041156045668,0.293993257114918,8.505489932478987,3,0,0,0
31,62296.90180555506,8.951550626985284,0.0929517099126594,5.9049594177045295,0,0,1,0
47,42002.84056729464,1.8016478032375964,0.2316104993689378,9.20004839812809,1,0,0,0
33,67999.93105887213,10.624324958625644,0.1414083683922752,8.168799922887311,3,1,1,0
30,85902.97088390686,2.177266109449418,0.2955013490112059,7.189130337896359,2,0,0,0
28,43484.61809063684,8.842253849662471,0.3440574297907617,5.8735085058568055,1,0,0,0
47,72257.68143526367,10.53649992814876,0.0933619429363156,13.01823183059954,3,0,1,0
47,53855.075486765374,8.277399593826903,0.2585984179750518,8.164422575167384,1,0,0,0
35,54238.74403297443,15.576983746317962,0.1759267838255924,3.711852383111293,3,0,1,0
46,68690.80194508581,11.901112373007178,0.1481999317257887,18.871128622572897,3,0,1,0
37,41292.57952703865,0.0,0.4771920308157635,3.902803163349229,6,1,1,1
41,68614.79867963701,3.2488063942738403,0.3675202424087777,1.6471135242981525,4,0,1,0
54,68173.69524550816,1.5910790244269482,0.4311303586756249,11.63168830657137,0,0,1,0
48,40702.13399627232,8.554402514464186,0.388180183264015,7.857649558266924,4,0,1,0
35,39608.00699750577,0.8577073452195778,0.5911189368302574,3.474308659007626,3,1,0,1
30,52118.19042038846,0.0,0.2788279969131077,3.0034376286506204,1,1,1,0
47,69782.61113298575,9.054361792552571,0.0468539573477292,13.734534513981194,3,0,0,0
21,57000.26101654371,0.8916712686596933,0.4202406630127608,6.362525837865379,6,2,0,1
34,66126.95067864045,9.785812928506353,0.2705957407307455,0.0,5,0,1,0
52,28593.48371493967,14.097664679741293,0.2264717868113468,10.297862392148634,2,0,0,0
38,31407.890771921684,0.0,0.3345010339454293,4.063700319079234,4,4,1,1
34,75745.52586245828,12.800304373507611,0.2105972278259568,14.41143352971547,5,1,1,0
31,48054.42128307505,15.964260321859935,0.2848439646454067,12.249090781159566,2,0,1,0
26,30078.13874820027,2.8881041751820025,0.2021934167319109,0.6451303070355543,4,2,1,1
25,47823.5367515327,7.697969338919322,0.2110767628927997,9.444725111977158,0,0,0,0
18,62722.49268151689,4.48729185224187,0.1352138063006043,14.462154900240968,0,1,0,0
62,59682.68163092973,5.805246147505897,0.17876954584234,3.556007429644577,2,0,0,0
18,37397.66735262104,5.3065365926593655,0.2348496252428501,8.189220835729486,5,0,1,0
42,52018.58921513813,10.83060473474954,0.2584352558275362,13.14213092136334,0,1,1,0
32,29647.03039271984,0.0,0.4497640632759296,2.492831717758488,5,0,0,1
38,68697.85925354678,2.902866331122036,0.204740355061146,17.57615587482512,2,0,0,0
29,55635.991123830005,0.0,0.8348101545458546,6.079460417269342,8,4,0,1
40,69030.94982479014,11.34793845449089,0.3119272790062115,6.181152416998897,3,0,0,0
33,38384.86466193577,9.227702122381292,0.4419772991574734,0.0,8,3,1,1
29,53068.18925322757,0.8649459440542477,0.4458137115701434,0.4660312597661944,2,1,1,1
48,62059.30484929221,11.43884581898353,0.1099630096936057,6.432790793359145,5,1,0,0
51,34425.28290361488,6.7393842061396185,0.2397844415520708,1.6044623205197936,2,0,1,0
37,30879.07013307133,7.402884196320787,0.1982769935789083,10.162915352497928,0,0,1,0
30,33750.22619327375,6.359453558198795,0.0963375838813268,16.55020603328402,1,0,0,0
47,61321.88492597952,8.401897001045851,0.0431881410119207,11.959253014789084,0,0,1,0
32,104287.7972342216,11.259207859901778,0.2842157836379893,11.06426133581342,0,1,1,0
33,29168.111629395564,0.0,0.4532460595992862,0.0,6,1,0,1
56,63137.97482397027,14.641659031921764,0.129008610285806,12.848221560965404,3,0,1,0
37,58213.28269057908,15.005346778135856,0.0029994643553968,15.16001871902014,2,0,0,0
29,59963.424823118,12.866687248067104,0.2957263076179164,12.707970530865795,2,0,1,0
40,77317.45177168687,6.894336041917892,0.2405689527058088,5.962057825410802,3,0,0,0
50,75854.80352611544,4.063951561074683,0.0381623434332537,8.91712286429267,3,0,0,0
28,42293.47135563879,4.5009252817101295,0.179791309356207,1.587655519496579,2,0,1,0
33,27497.574822349503,16.368718769917123,0.3104554524991191,8.369271763511282,4,0,1,0
46,62777.1206486176,6.404519828744881,0.2309250269552434,12.18204333769046,1,0,1,0
25,56675.15855358339,8.607750413925771,0.2611948567246543,10.147125257122225,2,0,1,0
26,36694.518202173706,6.147201907174607,0.6509438563040868,3.962181740092426,3,3,0,1
51,36934.79654649482,8.460311477732812,0.1706185333997311,8.588426877492457,2,0,1,0
57,104287.7972342216,10.34154587810606,0.2686873418972168,13.962739270083135,1,0,1,0
37,67932.55878442914,0.0,0.256559607975085,13.034873565857431,2,0,1,0
35,56950.00643380161,3.51612377746424,0.2495589710199774,4.853995695416367,1,1,0,0
18,39853.53803011357,5.367543983356604,0.3739505717948268,4.081390864268953,3,1,0,1
39,46420.58377968117,4.034423755018905,0.7061372813598448,1.4284247216827204,4,1,0,1
42,58331.78530506877,8.166050899426864,0.1899777650621795,9.635502704204225,2,0,1,0
50,58882.07066772809,11.992306694889413,0.2862504733368643,14.607364642533945,0,0,0,0
39,70503.38626524337,13.50214221128432,0.2030851948510463,13.721099227995792,2,0,0,0
34,40617.20728277425,2.195829925590129,0.8348101545458546,5.576542216322956,6,1,1,1
44,29963.26150740324,1.149311286200536,0.3352271138229763,6.3341838201888825,1,1,1,0
39,72371.12713955849,12.643837675378874,0.4685305308835885,15.786601937156338,1,1,1,0
40,39273.41606323674,6.548085041746017,0.0705579028413305,5.4500019869319045,1,0,0,0
44,81650.7401736582,0.761466159608224,0.334729690018783,5.97683502131048,4,0,1,0
40,54577.69703276181,0.5641109272498355,0.147175370502018,11.895237248201031,2,1,1,0
43,39347.14603755884,9.324179982589907,0.0,17.865458600700805,1,1,1,0
36,60826.53663754006,10.371955325780284,0.2180236385459314,4.827965882807515,1,0,1,0
